,title,price,link
20,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODIxODEzNDc5NjYwMjAxOjE3MjE0NDc3MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIyNDI2MjYwNjgzMjo6Mzo6&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6NCVQZQ%26pd_rd_r%3D08aab23c-a01c-4742-858f-32bc464339f1%26pd_rd_w%3DDyuHF%26pd_rd_wg%3DWFNnx%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D68E8DFYQNXWG4RH6DPH4%26qid%3D1721447707%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
21,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","51,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODIxODEzNDc5NjYwMjAxOjE3MjE0NDc3MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjE4MzU0MTAzMjo6NDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6MPVN7B%26pd_rd_r%3D08aab23c-a01c-4742-858f-32bc464339f1%26pd_rd_w%3DDyuHF%26pd_rd_wg%3DWFNnx%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D68E8DFYQNXWG4RH6DPH4%26qid%3D1721447707%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
22,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","35,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-6
23,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","33,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-7
24,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447681&sprefix=lap%2Caps%2C222&sr=8-8
25,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-8
26,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB,MSO,Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fq5330TU  ","49,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-speakers/dp/B0CTKHTNWL/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-9
27,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 Whr/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","19,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-10
28,"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray  ","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzY0ODc1MzAzMTEyMDE6MTcyMTQ0NzcwODpzcF9tdGY6MzAwMTY5Nzc1MjIyOTMyOjowOjo&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLWXYB1%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447707%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
29,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","52,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzY0ODc1MzAzMTEyMDE6MTcyMTQ0NzcwODpzcF9tdGY6MzAwMTE5Mjk2OTM0MzMyOjowOjo&url=%2FASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W%2Fdp%2FB0C27SD9YR%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447707%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
30,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","39,990",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_13?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-13
31,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","29,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_14?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-14
32,"Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ","34,490",https://amazon.in//Dell-i3-1215U-Graphic-Spill-Resistant-Keyboard/dp/B0BQJ68HHC/ref=sr_1_15?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-15
33,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","44,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_16?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-16
34,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,999",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_17?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-17
35,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB,MSO,Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fq5330TU  ","49,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-speakers/dp/B0CTKHTNWL/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447681&sprefix=lap%2Caps%2C222&sr=8-9
36,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","26,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_18?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-18
37,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","79,990",https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-19
38,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","16,200",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_20?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447707&sprefix=lap%2Caps%2C222&sr=8-20
39,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","65,980",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzY0ODc1MzAzMTEyMDE6MTcyMTQ0NzcwODpzcF9idGY6MzAwMjUxMDc4NDM2NDMyOjowOjo&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447707%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
40,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual speakers (MSO, Blue,2.37 kg),fa0666TX/fa0444tx  ","65,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzY0ODc1MzAzMTEyMDE6MTcyMTQ0NzcwODpzcF9idGY6MzAwMjUxMDc4NDM2NjMyOjowOjo&url=%2FHP-i5-12450H-15-6-inch-Response-fa0666TX%2Fdp%2FB0C2HZYM87%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447707%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
41,"Dell [Smartchoice G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjI0NDgwNTgwNzc2MjAxOjE3MjE0NDc3MTQ6c3BfYXRmOjMwMDI1MDQ5NTk2NTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447714%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
